Instante	APCP	CAPE	CONVfrac	DLWRF	DSWRF	PEVAP	PRES	SPFH	TMP	UGRD	VGRD
240	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
241	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
242	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
243	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
244	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
245	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
246	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
247	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
248	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
249	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
250	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
251	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
252	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
253	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
254	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
255	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
256	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
257	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
258	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
259	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
260	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
261	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
262	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
263	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
264	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
265	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
266	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
267	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
268	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
269	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
270	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
271	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
272	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
273	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
274	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
275	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
276	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
277	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
278	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
279	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
280	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
281	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
282	0.148443	0.148285	0.147966	0.148297	0.147529	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
283	0.148443	0.148285	0.147966	0.148297	0.147529	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
284	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
285	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
286	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.147746	0.148507	0.148548	0.148007	0.148535
287	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147746	0.148507	0.148548	0.148007	0.148535
288	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147746	0.148507	0.148548	0.148007	0.148535
289	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147746	0.148507	0.148548	0.148007	0.148535
290	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147745	0.148507	0.148548	0.148007	0.148535
291	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147745	0.148507	0.148548	0.148007	0.148535
292	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147745	0.148507	0.148548	0.148007	0.148535
293	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147745	0.148507	0.148548	0.148007	0.148535
294	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147745	0.148507	0.148548	0.148007	0.148535
295	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147745	0.148507	0.148548	0.148007	0.148535
296	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147745	0.148507	0.148548	0.148007	0.148535
297	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147745	0.148507	0.148548	0.148007	0.148535
298	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147744	0.148507	0.148548	0.148007	0.148535
299	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147744	0.148507	0.148548	0.148007	0.148535
300	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147744	0.148507	0.148548	0.148007	0.148535
301	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147744	0.148507	0.148548	0.148007	0.148535
302	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147744	0.148507	0.148548	0.148007	0.148535
303	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.147743	0.148507	0.148548	0.148007	0.148535
304	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.147743	0.148507	0.148548	0.148007	0.148535
305	0.148443	0.148285	0.147966	0.148297	0.147529	0.148551	0.147743	0.148507	0.148548	0.148007	0.148535
306	0.148443	0.148285	0.147966	0.148297	0.147529	0.148551	0.147743	0.148507	0.148548	0.148007	0.148535
307	0.148443	0.148285	0.147966	0.148297	0.147529	0.148551	0.147743	0.148507	0.148548	0.148007	0.148535
308	0.148443	0.148285	0.147966	0.148297	0.147529	0.148551	0.147743	0.148507	0.148548	0.148007	0.148535
309	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.147743	0.148507	0.148548	0.148007	0.148535
310	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.147743	0.148507	0.148548	0.148007	0.148535
311	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147743	0.148507	0.148548	0.148007	0.148535
312	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147743	0.148507	0.148548	0.148007	0.148535
313	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147743	0.148507	0.148548	0.148007	0.148535
314	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147743	0.148507	0.148548	0.148007	0.148535
315	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147742	0.148507	0.148548	0.148007	0.148535
316	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147743	0.148507	0.148548	0.148007	0.148535
317	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147743	0.148507	0.148548	0.148007	0.148535
318	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147743	0.148507	0.148548	0.148007	0.148535
319	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147743	0.148507	0.148548	0.148007	0.148535
320	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147743	0.148507	0.148548	0.148007	0.148535
321	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147743	0.148507	0.148548	0.148007	0.148535
322	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147743	0.148507	0.148548	0.148007	0.148535
323	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147743	0.148507	0.148548	0.148007	0.148535
324	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147743	0.148507	0.148548	0.148007	0.148535
325	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147743	0.148507	0.148548	0.148007	0.148535
326	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147743	0.148507	0.148548	0.148007	0.148535
327	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.147743	0.148507	0.148548	0.148007	0.148535
328	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.147743	0.148507	0.148548	0.148007	0.148535
329	0.148443	0.148285	0.147966	0.148297	0.147529	0.148551	0.147743	0.148507	0.148548	0.148007	0.148535
330	0.148443	0.148285	0.147966	0.148297	0.147529	0.148551	0.147743	0.148507	0.148548	0.148007	0.148535
331	0.148443	0.148285	0.147966	0.148297	0.147529	0.148551	0.147743	0.148507	0.148548	0.148007	0.148535
332	0.148443	0.148285	0.147966	0.148297	0.147529	0.148551	0.147743	0.148507	0.148548	0.148007	0.148535
333	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.147743	0.148507	0.148548	0.148007	0.148535
334	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.147743	0.148507	0.148548	0.148007	0.148535
335	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147743	0.148507	0.148548	0.148007	0.148535
336	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147743	0.148507	0.148548	0.148007	0.148535
337	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147743	0.148507	0.148548	0.148007	0.148535
338	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147743	0.148507	0.148548	0.148007	0.148535
339	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147743	0.148507	0.148548	0.148007	0.148535
340	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147743	0.148507	0.148548	0.148007	0.148535
341	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147743	0.148507	0.148548	0.148007	0.148535
342	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147743	0.148507	0.148548	0.148007	0.148535
343	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147743	0.148507	0.148548	0.148007	0.148535
344	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147743	0.148507	0.148548	0.148007	0.148535
345	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147743	0.148507	0.148548	0.148007	0.148535
346	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147743	0.148507	0.148548	0.148007	0.148535
347	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147742	0.148507	0.148548	0.148007	0.148535
348	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147742	0.148507	0.148548	0.148007	0.148535
349	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147742	0.148507	0.148548	0.148007	0.148535
350	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147742	0.148507	0.148548	0.148007	0.148535
351	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147742	0.148507	0.148548	0.148007	0.148535
352	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.147742	0.148507	0.148548	0.148007	0.148535
353	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.147742	0.148507	0.148548	0.148007	0.148535
354	0.148443	0.148285	0.147966	0.148297	0.147529	0.148551	0.147742	0.148507	0.148548	0.148007	0.148535
355	0.148443	0.148285	0.147966	0.148297	0.147529	0.148551	0.147742	0.148507	0.148548	0.148007	0.148535
356	0.148443	0.148285	0.147966	0.148297	0.147529	0.148551	0.147742	0.148507	0.148548	0.148007	0.148535
357	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.147742	0.148507	0.148548	0.148007	0.148535
358	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.147742	0.148507	0.148548	0.148007	0.148535
359	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147742	0.148507	0.148548	0.148007	0.148535
360	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147742	0.148507	0.148548	0.148007	0.148535
361	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147742	0.148507	0.148548	0.148007	0.148535
362	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147742	0.148507	0.148548	0.148007	0.148535
363	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147742	0.148507	0.148548	0.148007	0.148535
364	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147742	0.148507	0.148548	0.148007	0.148535
365	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147742	0.148507	0.148548	0.148007	0.148535
366	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147742	0.148507	0.148548	0.148007	0.148535
367	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147742	0.148507	0.148548	0.148007	0.148535
368	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147742	0.148507	0.148548	0.148007	0.148535
369	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147742	0.148507	0.148548	0.148007	0.148535
370	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147742	0.148507	0.148548	0.148007	0.148535
371	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147742	0.148507	0.148548	0.148007	0.148535
372	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147742	0.148507	0.148548	0.148007	0.148535
373	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147742	0.148507	0.148548	0.148007	0.148535
374	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147742	0.148507	0.148548	0.148007	0.148535
375	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147742	0.148507	0.148548	0.148007	0.148535
376	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.147742	0.148507	0.148548	0.148007	0.148535
377	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.147742	0.148507	0.148548	0.148007	0.148535
378	0.148443	0.148285	0.147966	0.148297	0.147529	0.148551	0.147743	0.148507	0.148548	0.148007	0.148535
379	0.148443	0.148285	0.147966	0.148297	0.147529	0.148551	0.147743	0.148507	0.148548	0.148007	0.148535
380	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.147743	0.148507	0.148548	0.148007	0.148535
381	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.147743	0.148507	0.148548	0.148007	0.148535
382	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.147743	0.148507	0.148548	0.148007	0.148535
383	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147743	0.148507	0.148548	0.148007	0.148535
384	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147743	0.148507	0.148548	0.148007	0.148535
385	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147744	0.148507	0.148548	0.148007	0.148535
386	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147744	0.148507	0.148548	0.148007	0.148535
387	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147744	0.148507	0.148548	0.148007	0.148535
388	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147744	0.148507	0.148548	0.148007	0.148535
389	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147744	0.148507	0.148548	0.148007	0.148535
390	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147744	0.148507	0.148548	0.148007	0.148535
391	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147744	0.148507	0.148548	0.148007	0.148535
392	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147745	0.148507	0.148548	0.148007	0.148535
393	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147745	0.148507	0.148548	0.148007	0.148535
394	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147745	0.148507	0.148548	0.148007	0.148535
395	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147745	0.148507	0.148548	0.148007	0.148535
396	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147745	0.148507	0.148548	0.148007	0.148535
397	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147745	0.148507	0.148548	0.148007	0.148535
398	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147745	0.148507	0.148548	0.148007	0.148535
399	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147745	0.148507	0.148548	0.148007	0.148535
400	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.147745	0.148507	0.148548	0.148007	0.148535
401	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.147745	0.148507	0.148548	0.148007	0.148535
402	0.148443	0.148285	0.147966	0.148297	0.147529	0.148551	0.147745	0.148507	0.148548	0.148007	0.148535
403	0.148443	0.148285	0.147966	0.148297	0.147529	0.148551	0.147746	0.148507	0.148548	0.148007	0.148535
404	0.148443	0.148285	0.147966	0.148297	0.147529	0.148551	0.147746	0.148507	0.148548	0.148007	0.148535
405	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.147746	0.148507	0.148548	0.148007	0.148535
406	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.147746	0.148507	0.148548	0.148007	0.148535
407	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147746	0.148507	0.148548	0.148007	0.148535
408	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
409	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
410	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
411	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
412	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
413	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
414	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
415	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
416	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
417	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
418	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
419	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
420	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
421	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
422	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
423	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
424	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
425	0.148443	0.148285	0.147966	0.148297	0.147529	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
426	0.148443	0.148285	0.147966	0.148297	0.147529	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
427	0.148443	0.148285	0.147966	0.148297	0.147529	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
428	0.148443	0.148285	0.147966	0.148297	0.147529	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
429	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
430	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
431	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
432	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
433	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
434	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
435	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
436	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
437	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
438	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
